2,merchant,"2015-02-11 03:35:39","[[""aaa"",""bbb"",""cccasdad"",""dddd""],[""123"",""456"",""789""],[""\"aaa\""",""\"bbb\"""]]"
2,merchant,details,"2015-02-13 16:06:26","{""response"":true,""info"":{""merchant"":{""id"":""1"",""title"":null,""business_logo_url"":""asset.PNG"",""info_short"":""A iChek Will give you the best offers all the time. For best offers Please do follow us. Thanking You."",""url"":null,""address"":""Road No.12"",""address2"":"""",""city"":""Hyderabad"",""state"":""TG"",""pincode"":""500034"",""phone"":""9848022338"",""mobile"":""98480122339"",""fax"":null,""passcode"":""1234"",""paypalid"":null,""paypal_balance"":""79"",""facebookid"":null,""status"":null,""datecreated"":""2015-02-13 12:10:21"",""datemodified"":""0000-00-00 00:00:00"",""business_img_url1"":""1assert.PNG"",""business_img_url2"":""2assert.PNG"",""business_img_url3"":""3assert.PNG"",""business_img_url4"":""4assert.PNG"",""business_img_url5"":null,""business_img_url6"":null,""username"":"""",""business_name"":""IChek"",""display_name"":""IChek Merchant"",""location"":""Banjarahills"",""category"":null,""user_id"":""2"",""business_id"":""0"",""lng"":""78.4382"",""lat"":""17.4165"",""firstname"":""ichek"",""lastname"":""merchant"",""created_on"":""2015-02-13 16:05:50"",""redeemedcount"":""0"",""followerscount"":""1"",""customer_name"":null,""email"":""merchant@ichek.com"",""id_customer"":null,""points"":""220"",""cash"":""79""},""business_hours"":[{""id"":""1"",""user_id"":""2"",""day"":""1"",""start_time"":""00:00:00"",""end_time"":""00:00:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""2"",""user_id"":""2"",""day"":""2"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""3"",""user_id"":""2"",""day"":""3"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""4"",""user_id"":""2"",""day"":""4"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""5"",""user_id"":""2"",""day"":""5"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""6"",""user_id"":""2"",""day"":""6"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""7"",""user_id"":""2"",""day"":""7"",""start_time"":""10:30:00"",""end_time"":""17:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""}],""user_status"":""New""}}"
2,merchant,followerdetails,"2015-02-13 16:06:28","{""info"":{""user_customer"":{""firstname"":""cena"",""lastname"":""wwe"",""created_on"":""2015-02-13 15:47:00"",""friend_count_t"":""0"",""friend_count_f"":""0"",""saveoffercount"":""0"",""redeemedcount"":""0"",""business_name"":null,""first_merchant"":null,""location"":""San Francisco"",""phone"":null,""mobile"":null,""email"":""cena@gmail.com"",""customer_img_url1"":""0"",""points"":""120"",""cash"":""0"",""friends_count"":""0"",""most_redeemed"":""NA"",""user_status"":""New""},""active_offers_list"":{""error"":""there is no active offers""},""redeemed_offers_list"":{""error"":""there is no Redeemed offers""}}}"
2,merchant,followerdetails,"2015-02-13 16:06:42","{""info"":{""user_customer"":{""firstname"":""cena"",""lastname"":""wwe"",""created_on"":""2015-02-13 15:47:00"",""friend_count_t"":""0"",""friend_count_f"":""0"",""saveoffercount"":""0"",""redeemedcount"":""0"",""business_name"":null,""first_merchant"":null,""location"":""San Francisco"",""phone"":null,""mobile"":null,""email"":""cena@gmail.com"",""customer_img_url1"":""0"",""points"":""120"",""cash"":""0"",""friends_count"":""0"",""most_redeemed"":""NA"",""user_status"":""New""},""active_offers_list"":{""error"":""there is no active offers""},""redeemed_offers_list"":{""error"":""there is no Redeemed offers""}}}"
2,customer,offer,"2015-02-13 16:07:22","{""info"":{""offer_details"":{""id"":""1"",""user_id"":""2"",""name"":""iMac"",""info"":""$2 Off, Super Fast Systems With i5 Processor"",""cashback"":""2"",""terms"":""Super Fast Systems With i5 Processor"",""qty_available"":""5"",""qty_perperson"":""2"",""expirydate"":""2015-02-15 00:00:00"",""passcode"":""1234"",""category"":null,""datecreated"":""2015-02-13 12:10:21"",""datemodified"":""0000-00-00 00:00:00"",""cpc"":""0"",""total_cost"":""0"",""balance_required"":""0"",""icheksettings_id"":""1"",""status"":null,""title"":null,""business_logo_url"":""asset.PNG"",""info_short"":""A iChek Will give you the best offers all the time. For best offers Please do follow us. Thanking You."",""url"":null,""address"":""Road No.12"",""address2"":"""",""city"":""Hyderabad"",""state"":""TG"",""pincode"":""500034"",""phone"":""9848022338"",""mobile"":""98480122339"",""fax"":null,""paypalid"":null,""paypal_balance"":""0"",""facebookid"":null,""business_img_url1"":""1assert.PNG"",""business_img_url2"":""2assert.PNG"",""business_img_url3"":""3assert.PNG"",""business_img_url4"":""4assert.PNG"",""business_img_url5"":null,""business_img_url6"":null,""username"":"""",""business_name"":""IChek"",""display_name"":""IChek Merchant"",""location"":""Banjarahills"",""business_id"":""0"",""lng"":""78.4382"",""lat"":""17.4165"",""merchant_id"":""2"",""offer_id"":""1"",""reddemed_count"":""0"",""customer_redemed_count"":""0""},""offer_status"":""Avaible""}}"
2,merchant,details,"2015-02-13 16:07:24","{""response"":true,""info"":{""merchant"":{""id"":""1"",""title"":null,""business_logo_url"":""asset.PNG"",""info_short"":""A iChek Will give you the best offers all the time. For best offers Please do follow us. Thanking You."",""url"":null,""address"":""Road No.12"",""address2"":"""",""city"":""Hyderabad"",""state"":""TG"",""pincode"":""500034"",""phone"":""9848022338"",""mobile"":""98480122339"",""fax"":null,""passcode"":""1234"",""paypalid"":null,""paypal_balance"":""79"",""facebookid"":null,""status"":null,""datecreated"":""2015-02-13 12:10:21"",""datemodified"":""0000-00-00 00:00:00"",""business_img_url1"":""1assert.PNG"",""business_img_url2"":""2assert.PNG"",""business_img_url3"":""3assert.PNG"",""business_img_url4"":""4assert.PNG"",""business_img_url5"":null,""business_img_url6"":null,""username"":"""",""business_name"":""IChek"",""display_name"":""IChek Merchant"",""location"":""Banjarahills"",""category"":null,""user_id"":""2"",""business_id"":""0"",""lng"":""78.4382"",""lat"":""17.4165"",""firstname"":""ichek"",""lastname"":""merchant"",""created_on"":""2015-02-13 16:05:50"",""redeemedcount"":""0"",""followerscount"":""1"",""customer_name"":null,""email"":""merchant@ichek.com"",""id_customer"":null,""points"":""220"",""cash"":""79""},""business_hours"":[{""id"":""1"",""user_id"":""2"",""day"":""1"",""start_time"":""00:00:00"",""end_time"":""00:00:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""2"",""user_id"":""2"",""day"":""2"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""3"",""user_id"":""2"",""day"":""3"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""4"",""user_id"":""2"",""day"":""4"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""5"",""user_id"":""2"",""day"":""5"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""6"",""user_id"":""2"",""day"":""6"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""7"",""user_id"":""2"",""day"":""7"",""start_time"":""10:30:00"",""end_time"":""17:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""}],""user_status"":""New""}}"
2,merchant,details,"2015-02-13 16:08:02","{""response"":true,""info"":{""merchant"":{""id"":""1"",""title"":null,""business_logo_url"":""asset.PNG"",""info_short"":""A iChek Will give you the best offers all the time. For best offers Please do follow us. Thanking You."",""url"":null,""address"":""Road No.12"",""address2"":"""",""city"":""Hyderabad"",""state"":""TG"",""pincode"":""500034"",""phone"":""9848022338"",""mobile"":""98480122339"",""fax"":null,""passcode"":""1234"",""paypalid"":null,""paypal_balance"":""79"",""facebookid"":null,""status"":null,""datecreated"":""2015-02-13 12:10:21"",""datemodified"":""0000-00-00 00:00:00"",""business_img_url1"":""1assert.PNG"",""business_img_url2"":""2assert.PNG"",""business_img_url3"":""3assert.PNG"",""business_img_url4"":""4assert.PNG"",""business_img_url5"":null,""business_img_url6"":null,""username"":"""",""business_name"":""IChek"",""display_name"":""IChek Merchant"",""location"":""Banjarahills"",""category"":null,""user_id"":""2"",""business_id"":""0"",""lng"":""78.4382"",""lat"":""17.4165"",""firstname"":""ichek"",""lastname"":""merchant"",""created_on"":""2015-02-13 16:05:50"",""redeemedcount"":""0"",""followerscount"":""1"",""customer_name"":null,""email"":""merchant@ichek.com"",""id_customer"":null,""points"":""220"",""cash"":""79""},""business_hours"":[{""id"":""1"",""user_id"":""2"",""day"":""1"",""start_time"":""00:00:00"",""end_time"":""00:00:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""2"",""user_id"":""2"",""day"":""2"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""3"",""user_id"":""2"",""day"":""3"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""4"",""user_id"":""2"",""day"":""4"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""5"",""user_id"":""2"",""day"":""5"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""6"",""user_id"":""2"",""day"":""6"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""7"",""user_id"":""2"",""day"":""7"",""start_time"":""10:30:00"",""end_time"":""17:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""}],""user_status"":""New""}}"
2,merchant,followerdetails,"2015-02-13 16:08:04","{""info"":{""user_customer"":{""firstname"":""cena"",""lastname"":""wwe"",""created_on"":""2015-02-13 15:47:00"",""friend_count_t"":""0"",""friend_count_f"":""0"",""saveoffercount"":""0"",""redeemedcount"":""0"",""business_name"":null,""first_merchant"":null,""location"":""San Francisco"",""phone"":null,""mobile"":null,""email"":""cena@gmail.com"",""customer_img_url1"":""0"",""points"":""120"",""cash"":""0"",""friends_count"":""0"",""most_redeemed"":""NA"",""user_status"":""New""},""active_offers_list"":{""error"":""there is no active offers""},""redeemed_offers_list"":{""error"":""there is no Redeemed offers""}}}"
2,customer,offer,"2015-02-13 16:08:15","{""info"":{""offer_details"":{""id"":""1"",""user_id"":""2"",""name"":""iMac"",""info"":""$2 Off, Super Fast Systems With i5 Processor"",""cashback"":""2"",""terms"":""Super Fast Systems With i5 Processor"",""qty_available"":""5"",""qty_perperson"":""2"",""expirydate"":""2015-02-15 00:00:00"",""passcode"":""1234"",""category"":null,""datecreated"":""2015-02-13 12:10:21"",""datemodified"":""0000-00-00 00:00:00"",""cpc"":""0"",""total_cost"":""0"",""balance_required"":""0"",""icheksettings_id"":""1"",""status"":null,""title"":null,""business_logo_url"":""asset.PNG"",""info_short"":""A iChek Will give you the best offers all the time. For best offers Please do follow us. Thanking You."",""url"":null,""address"":""Road No.12"",""address2"":"""",""city"":""Hyderabad"",""state"":""TG"",""pincode"":""500034"",""phone"":""9848022338"",""mobile"":""98480122339"",""fax"":null,""paypalid"":null,""paypal_balance"":""0"",""facebookid"":null,""business_img_url1"":""1assert.PNG"",""business_img_url2"":""2assert.PNG"",""business_img_url3"":""3assert.PNG"",""business_img_url4"":""4assert.PNG"",""business_img_url5"":null,""business_img_url6"":null,""username"":"""",""business_name"":""IChek"",""display_name"":""IChek Merchant"",""location"":""Banjarahills"",""business_id"":""0"",""lng"":""78.4382"",""lat"":""17.4165"",""merchant_id"":""2"",""offer_id"":""1"",""reddemed_count"":""0"",""customer_redemed_count"":""0""},""offer_status"":""Avaible""}}"
2,merchant,details,"2015-02-13 16:08:16","{""response"":true,""info"":{""merchant"":{""id"":""1"",""title"":null,""business_logo_url"":""asset.PNG"",""info_short"":""A iChek Will give you the best offers all the time. For best offers Please do follow us. Thanking You."",""url"":null,""address"":""Road No.12"",""address2"":"""",""city"":""Hyderabad"",""state"":""TG"",""pincode"":""500034"",""phone"":""9848022338"",""mobile"":""98480122339"",""fax"":null,""passcode"":""1234"",""paypalid"":null,""paypal_balance"":""79"",""facebookid"":null,""status"":null,""datecreated"":""2015-02-13 12:10:21"",""datemodified"":""0000-00-00 00:00:00"",""business_img_url1"":""1assert.PNG"",""business_img_url2"":""2assert.PNG"",""business_img_url3"":""3assert.PNG"",""business_img_url4"":""4assert.PNG"",""business_img_url5"":null,""business_img_url6"":null,""username"":"""",""business_name"":""IChek"",""display_name"":""IChek Merchant"",""location"":""Banjarahills"",""category"":null,""user_id"":""2"",""business_id"":""0"",""lng"":""78.4382"",""lat"":""17.4165"",""firstname"":""ichek"",""lastname"":""merchant"",""created_on"":""2015-02-13 16:05:50"",""redeemedcount"":""0"",""followerscount"":""1"",""customer_name"":null,""email"":""merchant@ichek.com"",""id_customer"":null,""points"":""220"",""cash"":""79""},""business_hours"":[{""id"":""1"",""user_id"":""2"",""day"":""1"",""start_time"":""00:00:00"",""end_time"":""00:00:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""2"",""user_id"":""2"",""day"":""2"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""3"",""user_id"":""2"",""day"":""3"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""4"",""user_id"":""2"",""day"":""4"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""5"",""user_id"":""2"",""day"":""5"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""6"",""user_id"":""2"",""day"":""6"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""7"",""user_id"":""2"",""day"":""7"",""start_time"":""10:30:00"",""end_time"":""17:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""}],""user_status"":""New""}}"
2,customer,followus,"2015-02-13 16:09:09","{""error"":""You already following the Merchant""}"
2,merchant,details,"2015-02-13 16:09:19","{""response"":true,""info"":{""merchant"":{""id"":""1"",""title"":null,""business_logo_url"":""asset.PNG"",""info_short"":""A iChek Will give you the best offers all the time. For best offers Please do follow us. Thanking You."",""url"":null,""address"":""Road No.12"",""address2"":"""",""city"":""Hyderabad"",""state"":""TG"",""pincode"":""500034"",""phone"":""9848022338"",""mobile"":""98480122339"",""fax"":null,""passcode"":""1234"",""paypalid"":null,""paypal_balance"":""79"",""facebookid"":null,""status"":null,""datecreated"":""2015-02-13 12:10:21"",""datemodified"":""0000-00-00 00:00:00"",""business_img_url1"":""1assert.PNG"",""business_img_url2"":""2assert.PNG"",""business_img_url3"":""3assert.PNG"",""business_img_url4"":""4assert.PNG"",""business_img_url5"":null,""business_img_url6"":null,""username"":"""",""business_name"":""IChek"",""display_name"":""IChek Merchant"",""location"":""Banjarahills"",""category"":null,""user_id"":""2"",""business_id"":""0"",""lng"":""78.4382"",""lat"":""17.4165"",""firstname"":""ichek"",""lastname"":""merchant"",""created_on"":""2015-02-13 16:05:50"",""redeemedcount"":""0"",""followerscount"":""1"",""customer_name"":null,""email"":""merchant@ichek.com"",""id_customer"":null,""points"":""220"",""cash"":""79""},""business_hours"":[{""id"":""1"",""user_id"":""2"",""day"":""1"",""start_time"":""00:00:00"",""end_time"":""00:00:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""2"",""user_id"":""2"",""day"":""2"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""3"",""user_id"":""2"",""day"":""3"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""4"",""user_id"":""2"",""day"":""4"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""5"",""user_id"":""2"",""day"":""5"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""6"",""user_id"":""2"",""day"":""6"",""start_time"":""10:30:00"",""end_time"":""19:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""},{""id"":""7"",""user_id"":""2"",""day"":""7"",""start_time"":""10:30:00"",""end_time"":""17:30:00"",""datecreated"":""2015-02-13 12:17:03"",""datemodified"":""0000-00-00 00:00:00"",""status"":""1""}],""user_status"":""New""}}"
